,Basin,Datetime,Intensity,Latitude,Longitude,Storm Name,pressure
10118,atlantic,2016-08-08 06:00:00, TD, 17.1N, 140.1W,IVETTE,1007
10119,atlantic,2016-08-08 12:00:00, TD, 17.1N, 140.7W,IVETTE,1009
10120,atlantic,2016-08-08 18:00:00, LO, 17.1N, 141.3W,IVETTE,1010
10121,atlantic,2016-08-09 00:00:00, LO, 17.1N, 142.2W,IVETTE,1010
10122,atlantic,2016-08-09 06:00:00, LO, 17.0N, 143.2W,IVETTE,1010
10123,atlantic,2016-08-09 12:00:00, LO, 16.9N, 144.4W,IVETTE,1010
10124,atlantic,2016-08-09 18:00:00, LO, 16.7N, 145.6W,IVETTE,1010
10125,atlantic,2016-08-10 00:00:00, LO, 16.4N, 146.8W,IVETTE,1010
10126,atlantic,2016-08-10 06:00:00, LO, 16.0N, 148.3W,IVETTE,1011
10127,atlantic,2016-08-10 12:00:00, LO, 15.6N, 150.0W,IVETTE,1011
10128,atlantic,2016-08-10 18:00:00, LO, 15.2N, 151.7W,IVETTE,1011
10129,atlantic,2016-08-11 00:00:00, LO, 14.8N, 153.4W,IVETTE,1011
10130,atlantic,2016-08-06 18:00:00, LO, 17.7N, 102.5W,JAVIER,1004
10131,atlantic,2016-08-07 00:00:00, LO, 18.0N, 103.5W,JAVIER,1003
10132,atlantic,2016-08-07 06:00:00, TD, 18.5N, 104.5W,JAVIER,1002
10133,atlantic,2016-08-07 12:00:00, TS, 19.0N, 105.5W,JAVIER,1001
10134,atlantic,2016-08-07 18:00:00, TS, 19.6N, 106.4W,JAVIER,1000
10135,atlantic,2016-08-08 00:00:00, TS, 20.4N, 107.2W,JAVIER,999
10136,atlantic,2016-08-08 06:00:00, TS, 21.1N, 108.1W,JAVIER,999
10137,atlantic,2016-08-08 12:00:00, TS, 21.7N, 108.8W,JAVIER,998
10138,atlantic,2016-08-08 18:00:00, TS, 22.2N, 109.3W,JAVIER,997
10139,atlantic,2016-08-09 00:00:00, TS, 22.6N, 109.5W,JAVIER,999
10140,atlantic,2016-08-09 03:30:00, TS, 23.1N, 109.7W,JAVIER,1002
10141,atlantic,2016-08-09 06:00:00, TS, 23.4N, 110.2W,JAVIER,1004
10142,atlantic,2016-08-09 12:00:00, TD, 23.9N, 110.9W,JAVIER,1005
10143,atlantic,2016-08-09 18:00:00, LO, 24.4N, 111.6W,JAVIER,1007
10144,atlantic,2016-08-10 00:00:00, LO, 24.7N, 112.1W,JAVIER,1008
10145,atlantic,2016-08-10 06:00:00, LO, 25.2N, 112.3W,JAVIER,1009
10146,atlantic,2016-08-10 12:00:00, LO, 25.7N, 112.5W,JAVIER,1009
10147,atlantic,2016-08-17 00:00:00, LO, 12.4N, 106.5W,KAY,1008
10148,atlantic,2016-08-17 06:00:00, LO, 13.1N, 106.9W,KAY,1007
10149,atlantic,2016-08-17 12:00:00, LO, 13.8N, 107.3W,KAY,1007
10150,atlantic,2016-08-17 18:00:00, LO, 14.6N, 107.8W,KAY,1007
10151,atlantic,2016-08-18 00:00:00, LO, 15.4N, 108.3W,KAY,1006
10152,atlantic,2016-08-18 06:00:00, LO, 16.2N, 108.8W,KAY,1006
10153,atlantic,2016-08-18 12:00:00, TD, 16.9N, 109.2W,KAY,1005
10154,atlantic,2016-08-18 18:00:00, TD, 17.4N, 109.7W,KAY,1005
10155,atlantic,2016-08-19 00:00:00, TD, 17.7N, 110.1W,KAY,1005
10156,atlantic,2016-08-19 06:00:00, TS, 18.0N, 110.6W,KAY,1004
10157,atlantic,2016-08-19 12:00:00, TS, 18.3N, 111.1W,KAY,1004
10158,atlantic,2016-08-19 18:00:00, TS, 18.6N, 111.5W,KAY,1004
10159,atlantic,2016-08-20 00:00:00, TS, 19.1N, 111.8W,KAY,1003
10160,atlantic,2016-08-20 06:00:00, TS, 19.5N, 112.1W,KAY,1003
10161,atlantic,2016-08-20 12:00:00, TS, 19.8N, 112.4W,KAY,1002
10162,atlantic,2016-08-20 18:00:00, TS, 20.1N, 112.7W,KAY,1003
10163,atlantic,2016-08-21 00:00:00, TS, 20.4N, 113.1W,KAY,1003
10164,atlantic,2016-08-21 06:00:00, TS, 20.7N, 113.7W,KAY,1005
10165,atlantic,2016-08-21 12:00:00, TS, 21.0N, 114.4W,KAY,1002
10166,atlantic,2016-08-21 18:00:00, TS, 21.3N, 115.0W,KAY,1000
10167,atlantic,2016-08-22 00:00:00, TS, 21.6N, 115.6W,KAY,1000
10168,atlantic,2016-08-22 06:00:00, TS, 21.8N, 116.2W,KAY,1001
10169,atlantic,2016-08-22 12:00:00, TS, 21.9N, 116.8W,KAY,1001
10170,atlantic,2016-08-22 18:00:00, TS, 21.9N, 117.5W,KAY,1003
10171,atlantic,2016-08-23 00:00:00, TS, 21.9N, 118.2W,KAY,1004
10172,atlantic,2016-08-23 06:00:00, TD, 22.1N, 119.0W,KAY,1006
10173,atlantic,2016-08-23 12:00:00, LO, 22.6N, 119.8W,KAY,1008
10174,atlantic,2016-08-23 18:00:00, LO, 23.2N, 120.6W,KAY,1009
10175,atlantic,2016-08-24 00:00:00, LO, 23.5N, 121.5W,KAY,1010
10176,atlantic,2016-08-24 06:00:00, LO, 23.7N, 122.5W,KAY,1010
10177,atlantic,2016-08-24 12:00:00, LO, 23.8N, 123.5W,KAY,1011
10178,atlantic,2016-08-24 18:00:00, LO, 23.9N, 124.5W,KAY,1012
10179,atlantic,2016-08-25 00:00:00, LO, 23.9N, 125.5W,KAY,1012
10180,atlantic,2016-08-25 06:00:00, LO, 23.8N, 126.6W,KAY,1013
10181,atlantic,2016-08-25 12:00:00, LO, 23.8N, 127.7W,KAY,1013
10182,atlantic,2016-08-25 18:00:00, LO, 23.7N, 128.7W,KAY,1014
10183,atlantic,2016-08-26 00:00:00, LO, 23.6N, 129.7W,KAY,1014
10184,atlantic,2016-08-26 06:00:00, LO, 23.5N, 130.7W,KAY,1014
10185,atlantic,2016-08-24 06:00:00, TD, 14.3N, 107.4W,LESTER,1007
10186,atlantic,2016-08-24 12:00:00, TD, 14.7N, 108.5W,LESTER,1007
10187,atlantic,2016-08-24 18:00:00, TD, 15.1N, 109.5W,LESTER,1006
10188,atlantic,2016-08-25 00:00:00, TD, 15.5N, 110.4W,LESTER,1006
10189,atlantic,2016-08-25 06:00:00, TS, 16.0N, 111.3W,LESTER,1005
10190,atlantic,2016-08-25 12:00:00, TS, 16.4N, 112.3W,LESTER,1003
10191,atlantic,2016-08-25 18:00:00, TS, 16.6N, 113.0W,LESTER,1001
10192,atlantic,2016-08-26 00:00:00, TS, 16.8N, 113.6W,LESTER,1001
10193,atlantic,2016-08-26 06:00:00, TS, 17.1N, 114.2W,LESTER,1001
10194,atlantic,2016-08-26 12:00:00, TS, 17.4N, 114.7W,LESTER,997
10195,atlantic,2016-08-26 18:00:00, TS, 17.6N, 115.3W,LESTER,994
10196,atlantic,2016-08-27 00:00:00, HU, 17.8N, 116.1W,LESTER,989
10197,atlantic,2016-08-27 06:00:00, HU, 17.8N, 116.9W,LESTER,982
10198,atlantic,2016-08-27 12:00:00, HU, 17.8N, 117.8W,LESTER,975
10199,atlantic,2016-08-27 18:00:00, HU, 17.9N, 119.0W,LESTER,969
10200,atlantic,2016-08-28 00:00:00, HU, 17.9N, 120.3W,LESTER,973
10201,atlantic,2016-08-28 06:00:00, HU, 17.9N, 121.6W,LESTER,977
10202,atlantic,2016-08-28 12:00:00, HU, 17.8N, 122.9W,LESTER,983
10203,atlantic,2016-08-28 18:00:00, HU, 17.8N, 124.2W,LESTER,983
10204,atlantic,2016-08-29 00:00:00, HU, 17.8N, 125.6W,LESTER,980
10205,atlantic,2016-08-29 06:00:00, HU, 17.9N, 127.1W,LESTER,969
10206,atlantic,2016-08-29 12:00:00, HU, 18.0N, 128.6W,LESTER,960
10207,atlantic,2016-08-29 18:00:00, HU, 18.0N, 129.9W,LESTER,952
10208,atlantic,2016-08-30 00:00:00, HU, 18.1N, 131.2W,LESTER,953
10209,atlantic,2016-08-30 06:00:00, HU, 18.1N, 132.5W,LESTER,957
10210,atlantic,2016-08-30 12:00:00, HU, 18.1N, 133.8W,LESTER,961
10211,atlantic,2016-08-30 18:00:00, HU, 17.9N, 135.0W,LESTER,961
10212,atlantic,2016-08-31 00:00:00, HU, 17.8N, 136.0W,LESTER,948
10213,atlantic,2016-08-31 06:00:00, HU, 17.7N, 137.0W,LESTER,944
10214,atlantic,2016-08-31 12:00:00, HU, 17.7N, 138.1W,LESTER,948
10215,atlantic,2016-08-31 18:00:00, HU, 17.9N, 139.3W,LESTER,953
10216,atlantic,2016-09-01 00:00:00, HU, 18.1N, 140.6W,LESTER,959
10217,atlantic,2016-09-01 06:00:00, HU, 18.1N, 141.8W,LESTER,967
10218,atlantic,2016-09-01 12:00:00, HU, 18.2N, 143.0W,LESTER,971
10219,atlantic,2016-09-01 18:00:00, HU, 18.3N, 144.2W,LESTER,968
10220,atlantic,2016-09-02 00:00:00, HU, 18.6N, 145.5W,LESTER,957
10221,atlantic,2016-09-02 06:00:00, HU, 18.9N, 146.7W,LESTER,963
10222,atlantic,2016-09-02 12:00:00, HU, 19.4N, 147.8W,LESTER,968
10223,atlantic,2016-09-02 18:00:00, HU, 19.9N, 149.2W,LESTER,972
10224,atlantic,2016-09-03 00:00:00, HU, 20.3N, 150.4W,LESTER,973
10225,atlantic,2016-09-03 06:00:00, HU, 20.9N, 151.7W,LESTER,978
10226,atlantic,2016-09-03 12:00:00, HU, 21.5N, 153.2W,LESTER,982
10227,atlantic,2016-09-03 18:00:00, HU, 22.0N, 154.7W,LESTER,985
10228,atlantic,2016-09-04 00:00:00, HU, 22.5N, 156.0W,LESTER,991
10229,atlantic,2016-09-04 06:00:00, TS, 23.0N, 157.3W,LESTER,998
10230,atlantic,2016-09-04 12:00:00, TS, 24.0N, 158.6W,LESTER,1000
10231,atlantic,2016-09-04 18:00:00, TS, 25.0N, 159.8W,LESTER,1001
10232,atlantic,2016-09-05 00:00:00, TS, 26.1N, 160.9W,LESTER,1002
10233,atlantic,2016-09-05 06:00:00, TS, 27.2N, 162.0W,LESTER,1000
10234,atlantic,2016-09-05 12:00:00, TS, 28.3N, 163.3W,LESTER,1000
10235,atlantic,2016-09-05 18:00:00, TS, 29.3N, 164.3W,LESTER,1000
10236,atlantic,2016-09-06 00:00:00, TS, 30.3N, 165.1W,LESTER,1000
10237,atlantic,2016-09-06 06:00:00, TS, 31.5N, 165.7W,LESTER,999
10238,atlantic,2016-09-06 12:00:00, TS, 32.6N, 166.3W,LESTER,999
10239,atlantic,2016-09-06 18:00:00, TS, 33.6N, 166.5W,LESTER,999
10240,atlantic,2016-09-07 00:00:00, TS, 34.6N, 166.4W,LESTER,1001
10241,atlantic,2016-09-07 06:00:00, TS, 35.7N, 166.2W,LESTER,1001
10242,atlantic,2016-09-07 12:00:00, TS, 36.9N, 165.8W,LESTER,1001
10243,atlantic,2016-09-07 18:00:00, LO, 38.2N, 165.0W,LESTER,1001
10244,atlantic,2016-09-08 00:00:00, LO, 40.1N, 164.1W,LESTER,1001
10245,atlantic,2016-08-26 18:00:00, TD, 13.3N, 136.4W,MADELINE,1007
10246,atlantic,2016-08-27 00:00:00, TS, 13.9N, 137.0W,MADELINE,1006
10247,atlantic,2016-08-27 06:00:00, TS, 14.5N, 137.6W,MADELINE,1002
10248,atlantic,2016-08-27 12:00:00, TS, 15.1N, 138.3W,MADELINE,1002
10249,atlantic,2016-08-27 18:00:00, TS, 15.5N, 139.0W,MADELINE,1000
10250,atlantic,2016-08-28 00:00:00, TS, 15.7N, 139.7W,MADELINE,1000
10251,atlantic,2016-08-28 06:00:00, TS, 15.9N, 140.3W,MADELINE,998
10252,atlantic,2016-08-28 12:00:00, TS, 16.2N, 140.9W,MADELINE,1000
10253,atlantic,2016-08-28 18:00:00, TS, 16.6N, 141.7W,MADELINE,997
10254,atlantic,2016-08-29 00:00:00, TS, 17.2N, 142.7W,MADELINE,997
10255,atlantic,2016-08-29 06:00:00, HU, 17.6N, 143.3W,MADELINE,984
10256,atlantic,2016-08-29 12:00:00, HU, 18.0N, 144.3W,MADELINE,975
10257,atlantic,2016-08-29 18:00:00, HU, 18.4N, 145.1W,MADELINE,966
10258,atlantic,2016-08-30 00:00:00, HU, 18.7N, 145.9W,MADELINE,955
10259,atlantic,2016-08-30 06:00:00, HU, 19.0N, 146.7W,MADELINE,950
10260,atlantic,2016-08-30 12:00:00, HU, 19.3N, 147.8W,MADELINE,958
10261,atlantic,2016-08-30 18:00:00, HU, 19.3N, 148.9W,MADELINE,967
10262,atlantic,2016-08-31 00:00:00, HU, 19.3N, 149.9W,MADELINE,972
10263,atlantic,2016-08-31 06:00:00, HU, 19.3N, 151.0W,MADELINE,980
10264,atlantic,2016-08-31 12:00:00, HU, 19.0N, 152.5W,MADELINE,988
10265,atlantic,2016-08-31 18:00:00, HU, 18.6N, 153.6W,MADELINE,991
10266,atlantic,2016-09-01 00:00:00, TS, 18.1N, 154.6W,MADELINE,998
10267,atlantic,2016-09-01 06:00:00, TS, 17.5N, 155.6W,MADELINE,1003
10268,atlantic,2016-09-01 12:00:00, TS, 16.9N, 156.3W,MADELINE,1003
10269,atlantic,2016-09-01 18:00:00, TS, 16.6N, 157.2W,MADELINE,1004
10270,atlantic,2016-09-02 00:00:00, TS, 16.5N, 158.4W,MADELINE,1006
10271,atlantic,2016-09-02 06:00:00, TD, 16.5N, 160.0W,MADELINE,1008
10272,atlantic,2016-09-02 12:00:00, TD, 16.5N, 161.5W,MADELINE,1009
10273,atlantic,2016-09-02 18:00:00, TD, 16.5N, 163.1W,MADELINE,1010
10274,atlantic,2016-09-03 00:00:00, DB, 16.4N, 165.3W,MADELINE,1010
10275,atlantic,2016-09-03 06:00:00, DB, 16.1N, 166.9W,MADELINE,1010
10276,atlantic,2016-09-03 12:00:00, DB, 15.9N, 168.5W,MADELINE,1010
10277,atlantic,2016-09-03 18:00:00, DB, 15.7N, 169.8W,MADELINE,1010
10278,atlantic,2016-09-04 06:00:00, LO, 15.1N, 105.0W,NEWTON,1005
10279,atlantic,2016-09-04 12:00:00, TD, 15.4N, 105.1W,NEWTON,1005
10280,atlantic,2016-09-04 18:00:00, TS, 15.7N, 105.2W,NEWTON,1002
10281,atlantic,2016-09-05 00:00:00, TS, 16.5N, 105.4W,NEWTON,1000
10282,atlantic,2016-09-05 06:00:00, TS, 17.6N, 105.8W,NEWTON,998
10283,atlantic,2016-09-05 12:00:00, TS, 18.6N, 106.5W,NEWTON,994
10284,atlantic,2016-09-05 18:00:00, HU, 19.7N, 107.6W,NEWTON,988
10285,atlantic,2016-09-06 00:00:00, HU, 20.9N, 108.6W,NEWTON,983
10286,atlantic,2016-09-06 06:00:00, HU, 22.1N, 109.5W,NEWTON,977
10287,atlantic,2016-09-06 12:00:00, HU, 23.4N, 110.5W,NEWTON,978
10288,atlantic,2016-09-06 14:00:00, HU, 23.9N, 110.8W,NEWTON,979
10289,atlantic,2016-09-06 18:00:00, HU, 24.9N, 111.4W,NEWTON,982
10290,atlantic,2016-09-07 00:00:00, HU, 26.4N, 111.9W,NEWTON,987
10291,atlantic,2016-09-07 06:00:00, TS, 28.0N, 111.9W,NEWTON,993
10292,atlantic,2016-09-07 08:30:00, TS, 28.7N, 111.8W,NEWTON,998
10293,atlantic,2016-09-07 12:00:00, TS, 29.6N, 111.7W,NEWTON,1002
10294,atlantic,2016-09-07 18:00:00, LO, 31.1N, 111.4W,NEWTON,1006
10295,atlantic,2016-09-08 00:00:00, LO, 32.3N, 110.6W,NEWTON,1010
10296,atlantic,2016-09-08 06:00:00, LO, 33.0N, 109.6W,NEWTON,1014
10297,atlantic,2016-09-10 12:00:00, LO, 12.3N, 113.1W,ORLENE,1009
10298,atlantic,2016-09-10 18:00:00, LO, 13.0N, 113.8W,ORLENE,1009
10299,atlantic,2016-09-11 00:00:00, TD, 13.7N, 114.5W,ORLENE,1008
10300,atlantic,2016-09-11 06:00:00, TS, 14.5N, 115.4W,ORLENE,1007
10301,atlantic,2016-09-11 12:00:00, TS, 15.3N, 116.2W,ORLENE,1005
10302,atlantic,2016-09-11 18:00:00, TS, 15.9N, 117.2W,ORLENE,1003
10303,atlantic,2016-09-12 00:00:00, TS, 16.4N, 118.0W,ORLENE,1001
10304,atlantic,2016-09-12 06:00:00, HU, 16.8N, 118.7W,ORLENE,994
10305,atlantic,2016-09-12 12:00:00, HU, 17.2N, 119.1W,ORLENE,980
10306,atlantic,2016-09-12 18:00:00, HU, 17.7N, 119.2W,ORLENE,967
10307,atlantic,2016-09-13 00:00:00, HU, 18.4N, 119.1W,ORLENE,970
10308,atlantic,2016-09-13 06:00:00, HU, 18.9N, 118.9W,ORLENE,971
10309,atlantic,2016-09-13 12:00:00, HU, 19.2N, 118.8W,ORLENE,974
10310,atlantic,2016-09-13 18:00:00, HU, 19.6N, 118.7W,ORLENE,977
10311,atlantic,2016-09-14 00:00:00, HU, 19.8N, 118.6W,ORLENE,980
10312,atlantic,2016-09-14 06:00:00, HU, 20.1N, 118.6W,ORLENE,984
10313,atlantic,2016-09-14 12:00:00, HU, 20.1N, 119.0W,ORLENE,984
10314,atlantic,2016-09-14 18:00:00, HU, 20.2N, 119.4W,ORLENE,987
